100000000000101000000000   2011-04-19T06:23:00+09:00
Start,2011-04-19T07:41:14+09:00
100000000000101000000000   2011-04-19T07:41:14+09:00
100000000000000000000000,2011-04-19T07:41:17+09:00,16.5,56,16.1,17.1,step:3,step:3,[30, 30]
Start,2011-04-19T07:50:49+09:00
100000000000000000000000,2011-04-19T07:50:49+09:00,16.7,56,16.3,17.1,step:3,step:3,[30, 30]
000000000000000000000011,2011-04-19T08:00:00+09:00,16.5,56,16.1,17.1
000000000000000000000000,2011-04-19T08:05:00+09:00,16.5,58,16.3,17.1
000000000000000000000101,2011-04-19T08:06:00+09:00,16.7,58,16.3,17.1
000000000000000000000000,2011-04-19T08:11:00+09:00,16.7,59,16.5,17.1
000000000000000000001001,2011-04-19T08:12:00+09:00,16.7,59,16.5,17.1
000000000000000000000000,2011-04-19T08:17:00+09:00,16.8,57,16.6,17.1
000000000000000000010001,2011-04-19T08:18:00+09:00,16.8,56,16.6,17.1
100000000000000000000000,2011-04-19T08:23:00+09:00,16.8,56,16.6,17.3
000000000000000000000011,2011-04-19T10:00:00+09:00,16.4,56,16.1,16.9
000000000000000000000000,2011-04-19T10:05:00+09:00,16.5,56,16.1,16.9
000000000000000000000101,2011-04-19T10:06:00+09:00,16.5,56,16.1,16.9
000000000000000000000000,2011-04-19T10:11:00+09:00,16.4,55,16.1,16.9
000000000000000000001001,2011-04-19T10:12:00+09:00,16.5,55,16.1,16.9
000000000000000000000000,2011-04-19T10:17:00+09:00,16.4,55,16.1,16.9
000000000000000000010001,2011-04-19T10:18:00+09:00,16.5,56,16.1,17.0
100000000000000000000000,2011-04-19T10:23:00+09:00,16.4,56,16.0,16.9
000000000000000000000011,2011-04-19T11:00:00+09:00,16.6,55,16.3,17.0
000000000000000000000000,2011-04-19T11:05:00+09:00,16.5,55,16.1,17.0
000000000000000000000101,2011-04-19T11:06:00+09:00,16.5,55,16.1,17.1
000000000000000000000000,2011-04-19T11:11:00+09:00,16.5,55,16.1,17.0
000000000000000000001001,2011-04-19T11:12:00+09:00,16.5,55,16.1,17.0
000000000000000000000000,2011-04-19T11:17:00+09:00,16.5,55,16.2,17.0
000000000000000000010001,2011-04-19T11:18:00+09:00,16.5,55,16.2,17.0
100000000000000000000000,2011-04-19T11:23:00+09:00,16.5,55,16.1,17.0
000000000000000000000011,2011-04-19T12:00:00+09:00,16.8,54,16.5,17.1
